,index,province,date,case,death,recovered,population,area (km^2),north border (latitude),south border (latitude),east border (longitude),west border (longitude)
1005,6,JAWA_TIMUR,24-03-2020,0,1,0,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1006,7,JAWA_TIMUR,25-03-2020,0,2,2,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1007,8,JAWA_TIMUR,26-03-2020,8,0,2,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1008,9,JAWA_TIMUR,27-03-2020,7,0,0,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1009,10,JAWA_TIMUR,28-03-2020,11,0,0,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1010,11,JAWA_TIMUR,29-03-2020,12,3,0,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1011,12,JAWA_TIMUR,30-03-2020,1,1,0,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1012,13,JAWA_TIMUR,31-03-2020,2,2,0,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1013,14,JAWA_TIMUR,1/4/2020,10,0,5,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1014,15,JAWA_TIMUR,2/4/2020,0,1,2,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1015,16,JAWA_TIMUR,3/4/2020,49,0,0,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1016,17,JAWA_TIMUR,4/4/2020,0,3,4,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1017,18,JAWA_TIMUR,5/4/2020,35,2,1,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1018,19,JAWA_TIMUR,6/4/2020,3,0,10,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1019,20,JAWA_TIMUR,7/4/2020,5,0,1,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1020,21,JAWA_TIMUR,8/4/2020,2,0,1,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1021,22,JAWA_TIMUR,9/4/2020,27,2,7,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1022,23,JAWA_TIMUR,10/4/2020,33,4,11,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1023,24,JAWA_TIMUR,11/4/2020,11,3,2,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1024,25,JAWA_TIMUR,12/4/2020,119,0,0,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1025,26,JAWA_TIMUR,13-04-2020,52,2,4,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1026,27,JAWA_TIMUR,14-04-2020,36,13,7,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1027,28,JAWA_TIMUR,15-04-2020,25,4,11,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1028,29,JAWA_TIMUR,16-04-2020,15,1,3,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1029,30,JAWA_TIMUR,17-04-2020,8,1,8,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1030,31,JAWA_TIMUR,18-04-2020,33,3,2,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1031,32,JAWA_TIMUR,19-04-2020,33,5,2,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1032,33,JAWA_TIMUR,20-04-2020,0,3,2,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1033,34,JAWA_TIMUR,21-04-2020,15,1,1,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1034,35,JAWA_TIMUR,22-04-2020,34,0,0,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1035,36,JAWA_TIMUR,23-04-2020,25,2,11,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1036,37,JAWA_TIMUR,24-04-2020,28,7,16,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1037,38,JAWA_TIMUR,25-04-2020,77,8,5,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1038,39,JAWA_TIMUR,26-04-2020,17,12,5,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1039,40,JAWA_TIMUR,27-04-2020,11,1,2,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1040,41,JAWA_TIMUR,28-04-2020,61,2,4,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1041,42,JAWA_TIMUR,29-04-2020,14,4,8,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1042,43,JAWA_TIMUR,30-04-2020,83,2,5,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1043,44,JAWA_TIMUR,1/5/2020,77,3,5,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1044,45,JAWA_TIMUR,2/5/2020,6,7,3,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1045,46,JAWA_TIMUR,3/5/2020,72,5,9,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1046,47,JAWA_TIMUR,4/5/2020,9,6,4,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1047,48,JAWA_TIMUR,5/5/2020,42,0,2,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1048,49,JAWA_TIMUR,6/5/2020,56,6,18,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1049,50,JAWA_TIMUR,7/5/2020,45,10,8,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1050,51,JAWA_TIMUR,8/5/2020,18,5,9,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1051,52,JAWA_TIMUR,9/5/2020,135,3,12,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1052,53,JAWA_TIMUR,10/5/2020,78,2,3,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1053,54,JAWA_TIMUR,11/5/2020,37,6,14,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1054,55,JAWA_TIMUR,12/5/2020,115,6,14,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1055,56,JAWA_TIMUR,13-05-2020,116,8,16,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1056,57,JAWA_TIMUR,14-05-2020,90,4,4,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1057,58,JAWA_TIMUR,15-05-2020,60,11,16,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1058,59,JAWA_TIMUR,16-05-2020,176,5,8,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1059,60,JAWA_TIMUR,17-05-2020,54,11,10,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1060,61,JAWA_TIMUR,18-05-2020,135,15,25,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1061,62,JAWA_TIMUR,19-05-2020,83,13,38,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1062,63,JAWA_TIMUR,20-05-2020,123,6,12,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1063,64,JAWA_TIMUR,21-05-2020,492,13,16,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1064,65,JAWA_TIMUR,22-05-2020,125,14,10,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1065,66,JAWA_TIMUR,23-05-2020,452,14,13,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1066,67,JAWA_TIMUR,24-05-2020,77,12,39,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1067,68,JAWA_TIMUR,25-05-2020,231,9,24,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1068,69,JAWA_TIMUR,26-05-2020,61,9,17,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1069,70,JAWA_TIMUR,27-05-2020,179,19,16,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1070,71,JAWA_TIMUR,28-05-2020,125,14,26,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1071,72,JAWA_TIMUR,29-05-2020,169,11,22,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1072,73,JAWA_TIMUR,30-05-2020,197,27,19,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1073,74,JAWA_TIMUR,31-05-2020,234,24,20,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1074,75,JAWA_TIMUR,1/6/2020,72,16,45,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1075,76,JAWA_TIMUR,2/6/2020,218,6,45,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1076,77,JAWA_TIMUR,3/6/2020,175,11,101,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1077,78,JAWA_TIMUR,4/6/2020,97,8,290,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1078,79,JAWA_TIMUR,5/6/2020,142,10,118,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1079,80,JAWA_TIMUR,6/6/2020,270,17,153,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1080,81,JAWA_TIMUR,7/6/2020,103,20,48,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1081,82,JAWA_TIMUR,8/6/2020,359,19,90,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1082,83,JAWA_TIMUR,9/6/2020,200,12,84,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1083,84,JAWA_TIMUR,10/6/2020,265,15,98,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1084,85,JAWA_TIMUR,11/6/2020,289,24,112,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1085,86,JAWA_TIMUR,12/6/2020,311,22,72,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1086,87,JAWA_TIMUR,13-06-2020,185,14,251,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1087,88,JAWA_TIMUR,14-06-2020,203,11,75,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1088,89,JAWA_TIMUR,15-06-2020,270,16,62,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1089,90,JAWA_TIMUR,16-06-2020,249,22,71,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1090,91,JAWA_TIMUR,17-06-2020,240,14,56,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1091,92,JAWA_TIMUR,18-06-2020,394,13,79,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1092,93,JAWA_TIMUR,19-06-2020,139,14,102,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1093,94,JAWA_TIMUR,20-06-2020,385,20,103,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1094,95,JAWA_TIMUR,21-06-2020,91,17,125,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1095,96,JAWA_TIMUR,22-06-2020,310,13,66,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1096,97,JAWA_TIMUR,23-06-2020,260,13,60,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1097,98,JAWA_TIMUR,24-06-2020,188,9,80,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1098,99,JAWA_TIMUR,25-06-2020,261,14,241,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1099,100,JAWA_TIMUR,26-06-2020,380,32,193,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1100,101,JAWA_TIMUR,27-06-2020,300,17,190,39.744.800,47.8,-4.8926893,-9.0301357,116.4841801,110.8815987
1101,0,KALIMANTAN_BARAT,29-03-2020,5,0,2,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1102,1,KALIMANTAN_BARAT,30-03-2020,1,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1103,2,KALIMANTAN_BARAT,31-03-2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1104,3,KALIMANTAN_BARAT,1/4/2020,1,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1105,4,KALIMANTAN_BARAT,2/4/2020,0,1,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1106,5,KALIMANTAN_BARAT,3/4/2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1107,6,KALIMANTAN_BARAT,4/4/2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1108,7,KALIMANTAN_BARAT,5/4/2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1109,8,KALIMANTAN_BARAT,6/4/2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1110,9,KALIMANTAN_BARAT,7/4/2020,0,0,1,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1111,10,KALIMANTAN_BARAT,8/4/2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1112,11,KALIMANTAN_BARAT,9/4/2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1113,12,KALIMANTAN_BARAT,10/4/2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1114,13,KALIMANTAN_BARAT,11/4/2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1115,14,KALIMANTAN_BARAT,12/4/2020,3,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1116,15,KALIMANTAN_BARAT,13-04-2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1117,16,KALIMANTAN_BARAT,14-04-2020,0,0,2,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1118,17,KALIMANTAN_BARAT,15-04-2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1119,18,KALIMANTAN_BARAT,16-04-2020,8,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1120,19,KALIMANTAN_BARAT,17-04-2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1121,20,KALIMANTAN_BARAT,18-04-2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1122,21,KALIMANTAN_BARAT,19-04-2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1123,22,KALIMANTAN_BARAT,20-04-2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1124,23,KALIMANTAN_BARAT,21-04-2020,6,0,1,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1125,24,KALIMANTAN_BARAT,22-04-2020,4,0,1,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1126,25,KALIMANTAN_BARAT,23-04-2020,19,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1127,26,KALIMANTAN_BARAT,24-04-2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1128,27,KALIMANTAN_BARAT,25-04-2020,1,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1129,28,KALIMANTAN_BARAT,26-04-2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1130,29,KALIMANTAN_BARAT,27-04-2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1131,30,KALIMANTAN_BARAT,28-04-2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1132,31,KALIMANTAN_BARAT,29-04-2020,7,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1133,32,KALIMANTAN_BARAT,30-04-2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1134,33,KALIMANTAN_BARAT,1/5/2020,3,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1135,34,KALIMANTAN_BARAT,2/5/2020,7,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1136,35,KALIMANTAN_BARAT,3/5/2020,2,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1137,36,KALIMANTAN_BARAT,4/5/2020,3,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1138,37,KALIMANTAN_BARAT,5/5/2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1139,38,KALIMANTAN_BARAT,6/5/2020,17,0,3,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1140,39,KALIMANTAN_BARAT,7/5/2020,5,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1141,40,KALIMANTAN_BARAT,8/5/2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1142,41,KALIMANTAN_BARAT,9/5/2020,23,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1143,42,KALIMANTAN_BARAT,10/5/2020,2,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1144,43,KALIMANTAN_BARAT,11/5/2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1145,44,KALIMANTAN_BARAT,12/5/2020,3,0,9,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1146,45,KALIMANTAN_BARAT,13-05-2020,6,1,2,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1147,46,KALIMANTAN_BARAT,14-05-2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1148,47,KALIMANTAN_BARAT,15-05-2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1149,48,KALIMANTAN_BARAT,16-05-2020,2,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1150,49,KALIMANTAN_BARAT,17-05-2020,1,0,2,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1151,50,KALIMANTAN_BARAT,18-05-2020,0,0,8,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1152,51,KALIMANTAN_BARAT,19-05-2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1153,52,KALIMANTAN_BARAT,20-05-2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1154,53,KALIMANTAN_BARAT,21-05-2020,1,0,5,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1155,54,KALIMANTAN_BARAT,22-05-2020,7,0,1,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1156,55,KALIMANTAN_BARAT,23-05-2020,28,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1157,56,KALIMANTAN_BARAT,24-05-2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1158,57,KALIMANTAN_BARAT,25-05-2020,7,0,5,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1159,58,KALIMANTAN_BARAT,26-05-2020,1,0,1,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1160,59,KALIMANTAN_BARAT,27-05-2020,7,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1161,60,KALIMANTAN_BARAT,28-05-2020,1,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1162,61,KALIMANTAN_BARAT,29-05-2020,0,0,3,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1163,62,KALIMANTAN_BARAT,30-05-2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1164,63,KALIMANTAN_BARAT,31-05-2020,5,0,5,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1165,64,KALIMANTAN_BARAT,1/6/2020,7,0,3,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1166,65,KALIMANTAN_BARAT,2/6/2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1167,66,KALIMANTAN_BARAT,3/6/2020,6,0,24,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1168,67,KALIMANTAN_BARAT,4/6/2020,0,0,15,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1169,68,KALIMANTAN_BARAT,5/6/2020,3,0,15,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1170,69,KALIMANTAN_BARAT,6/6/2020,5,0,5,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1171,70,KALIMANTAN_BARAT,7/6/2020,0,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1172,71,KALIMANTAN_BARAT,8/6/2020,0,0,3,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1173,72,KALIMANTAN_BARAT,9/6/2020,24,0,1,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1174,73,KALIMANTAN_BARAT,10/6/2020,11,0,20,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1175,74,KALIMANTAN_BARAT,11/6/2020,0,0,7,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1176,75,KALIMANTAN_BARAT,12/6/2020,22,0,1,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1177,76,KALIMANTAN_BARAT,13-06-2020,0,0,4,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1178,77,KALIMANTAN_BARAT,14-06-2020,1,0,9,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1179,78,KALIMANTAN_BARAT,15-06-2020,0,0,7,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1180,79,KALIMANTAN_BARAT,16-06-2020,2,0,1,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1181,80,KALIMANTAN_BARAT,17-06-2020,12,0,0,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1182,81,KALIMANTAN_BARAT,18-06-2020,0,0,6,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1183,82,KALIMANTAN_BARAT,19-06-2020,14,0,13,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1184,83,KALIMANTAN_BARAT,20-06-2020,2,0,9,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1185,84,KALIMANTAN_BARAT,21-06-2020,0,0,21,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1186,85,KALIMANTAN_BARAT,22-06-2020,0,0,3,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1187,86,KALIMANTAN_BARAT,23-06-2020,15,0,4,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1188,87,KALIMANTAN_BARAT,24-06-2020,0,0,5,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1189,88,KALIMANTAN_BARAT,25-06-2020,0,0,7,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1190,89,KALIMANTAN_BARAT,26-06-2020,0,0,6,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1191,90,KALIMANTAN_BARAT,27-06-2020,8,0,10,5.045.700,147.307,2.3146446,-4.7153056,114.2054274,108.1386521
1192,0,KALIMANTAN_SELATAN,30-03-2020,5,0,0,4.216.300,38.744,-1.3024076,-5.4798229,117.900953,113.9911308
1193,1,KALIMANTAN_SELATAN,31-03-2020,2,0,0,4.216.300,38.744,-1.3024076,-5.4798229,117.900953,113.9911308
1194,2,KALIMANTAN_SELATAN,1/4/2020,0,0,0,4.216.300,38.744,-1.3024076,-5.4798229,117.900953,113.9911308
1195,3,KALIMANTAN_SELATAN,2/4/2020,0,0,0,4.216.300,38.744,-1.3024076,-5.4798229,117.900953,113.9911308
1196,4,KALIMANTAN_SELATAN,3/4/2020,0,0,0,4.216.300,38.744,-1.3024076,-5.4798229,117.900953,113.9911308
1197,5,KALIMANTAN_SELATAN,4/4/2020,0,0,0,4.216.300,38.744,-1.3024076,-5.4798229,117.900953,113.9911308
1198,6,KALIMANTAN_SELATAN,5/4/2020,8,1,0,4.216.300,38.744,-1.3024076,-5.4798229,117.900953,113.9911308
1199,7,KALIMANTAN_SELATAN,6/4/2020,2,0,0,4.216.300,38.744,-1.3024076,-5.4798229,117.900953,113.9911308
1200,8,KALIMANTAN_SELATAN,7/4/2020,0,2,0,4.216.300,38.744,-1.3024076,-5.4798229,117.900953,113.9911308
1201,9,KALIMANTAN_SELATAN,8/4/2020,4,0,1,4.216.300,38.744,-1.3024076,-5.4798229,117.900953,113.9911308
1202,10,KALIMANTAN_SELATAN,9/4/2020,0,1,2,4.216.300,38.744,-1.3024076,-5.4798229,117.900953,113.9911308
1203,11,KALIMANTAN_SELATAN,10/4/2020,7,0,0,4.216.300,38.744,-1.3024076,-5.4798229,117.900953,113.9911308
1204,12,KALIMANTAN_SELATAN,11/4/2020,0,1,0,4.216.300,38.744,-1.3024076,-5.4798229,117.900953,113.9911308
1205,13,KALIMANTAN_SELATAN,12/4/2020,5,0,0,4.216.300,38.744,-1.3024076,-5.4798229,117.900953,113.9911308
1206,14,KALIMANTAN_SELATAN,13-04-2020,0,0,1,4.216.300,38.744,-1.3024076,-5.4798229,117.900953,113.9911308
1207,15,KALIMANTAN_SELATAN,14-04-2020,3,2,0,4.216.300,38.744,-1.3024076,-5.4798229,117.900953,113.9911308
1208,16,KALIMANTAN_SELATAN,15-04-2020,12,0,1,4.216.300,38.744,-1.3024076,-5.4798229,117.900953,113.9911308
1209,17,KALIMANTAN_SELATAN,16-04-2020,9,0,4,4.216.300,38.744,-1.3024076,-5.4798229,117.900953,113.9911308
1210,18,KALIMANTAN_SELATAN,17-04-2020,15,0,0,4.216.300,38.744,-1.3024076,-5.4798229,117.900953,113.9911308
1211,19,KALIMANTAN_SELATAN,18-04-2020,18,0,1,4.216.300,38.744,-1.3024076,-5.4798229,117.900953,113.9911308
1212,20,KALIMANTAN_SELATAN,19-04-2020,4,0,0,4.216.300,38.744,-1.3024076,-5.4798229,117.900953,113.9911308
1213,21,KALIMANTAN_SELATAN,20-04-2020,0,0,0,4.216.300,38.744,-1.3024076,-5.4798229,117.900953,113.9911308
1214,22,KALIMANTAN_SELATAN,21-04-2020,2,0,1,4.216.300,38.744,-1.3024076,-5.4798229,117.900953,113.9911308
