,Unnamed: 0,province,date,confirmed,confirmed (cumulative),deaths,deaths (cumulative),recovered,recovered (cumulative),population,area ($km^2$),north border (latitude),south border (latitude),east border (longitude),west border (longitude),capital,capital coordinate (latitude),capital coordinate (longitude)
3593,55,SULAWESI_TENGGARA,25-04-2020,0.0,41.0,0.0,2.0,0.0,5.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3594,56,SULAWESI_TENGGARA,26-04-2020,4.0,45.0,0.0,2.0,1.0,6.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3595,57,SULAWESI_TENGGARA,27-04-2020,0.0,45.0,0.0,2.0,0.0,6.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3596,58,SULAWESI_TENGGARA,28-04-2020,0.0,45.0,0.0,2.0,0.0,6.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3597,59,SULAWESI_TENGGARA,29-04-2020,8.0,53.0,0.0,2.0,0.0,6.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3598,60,SULAWESI_TENGGARA,30-04-2020,9.0,62.0,0.0,2.0,4.0,10.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3599,61,SULAWESI_TENGGARA,01-05-2020,0.0,62.0,0.0,2.0,1.0,11.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3600,62,SULAWESI_TENGGARA,02-05-2020,2.0,64.0,0.0,2.0,0.0,11.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3601,63,SULAWESI_TENGGARA,03-05-2020,0.0,64.0,1.0,3.0,0.0,11.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3602,64,SULAWESI_TENGGARA,04-05-2020,0.0,64.0,0.0,3.0,0.0,11.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3603,65,SULAWESI_TENGGARA,05-05-2020,5.0,69.0,0.0,3.0,4.0,15.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3604,66,SULAWESI_TENGGARA,06-05-2020,0.0,69.0,0.0,3.0,0.0,15.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3605,67,SULAWESI_TENGGARA,07-05-2020,0.0,69.0,0.0,3.0,0.0,15.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3606,68,SULAWESI_TENGGARA,08-05-2020,1.0,70.0,0.0,3.0,0.0,15.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3607,69,SULAWESI_TENGGARA,09-05-2020,1.0,71.0,0.0,3.0,0.0,15.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3608,70,SULAWESI_TENGGARA,10-05-2020,5.0,76.0,0.0,3.0,1.0,16.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3609,71,SULAWESI_TENGGARA,11-05-2020,0.0,76.0,0.0,3.0,0.0,16.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3610,72,SULAWESI_TENGGARA,12-05-2020,0.0,76.0,0.0,3.0,0.0,16.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3611,73,SULAWESI_TENGGARA,13-05-2020,90.0,166.0,1.0,4.0,1.0,17.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3612,74,SULAWESI_TENGGARA,14-05-2020,0.0,166.0,0.0,4.0,0.0,17.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3613,75,SULAWESI_TENGGARA,15-05-2020,17.0,183.0,0.0,4.0,2.0,19.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3614,76,SULAWESI_TENGGARA,16-05-2020,6.0,189.0,0.0,4.0,0.0,19.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3615,77,SULAWESI_TENGGARA,17-05-2020,2.0,191.0,0.0,4.0,0.0,19.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3616,78,SULAWESI_TENGGARA,18-05-2020,0.0,191.0,0.0,4.0,1.0,20.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3617,79,SULAWESI_TENGGARA,19-05-2020,11.0,202.0,0.0,4.0,5.0,25.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3618,80,SULAWESI_TENGGARA,20-05-2020,0.0,202.0,0.0,4.0,0.0,25.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3619,81,SULAWESI_TENGGARA,21-05-2020,0.0,202.0,0.0,4.0,0.0,25.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3620,82,SULAWESI_TENGGARA,22-05-2020,9.0,211.0,0.0,4.0,5.0,30.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3621,83,SULAWESI_TENGGARA,23-05-2020,4.0,215.0,0.0,4.0,21.0,51.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3622,84,SULAWESI_TENGGARA,24-05-2020,0.0,215.0,0.0,4.0,0.0,51.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3623,85,SULAWESI_TENGGARA,25-05-2020,0.0,215.0,0.0,4.0,0.0,51.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3624,86,SULAWESI_TENGGARA,26-05-2020,0.0,215.0,0.0,4.0,49.0,100.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3625,87,SULAWESI_TENGGARA,27-05-2020,11.0,226.0,0.0,4.0,8.0,108.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3626,88,SULAWESI_TENGGARA,28-05-2020,14.0,240.0,0.0,4.0,1.0,109.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3627,89,SULAWESI_TENGGARA,29-05-2020,1.0,241.0,0.0,4.0,3.0,112.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3628,90,SULAWESI_TENGGARA,30-05-2020,0.0,241.0,0.0,4.0,0.0,112.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3629,91,SULAWESI_TENGGARA,31-05-2020,3.0,244.0,0.0,4.0,9.0,121.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3630,92,SULAWESI_TENGGARA,01-06-2020,0.0,244.0,0.0,4.0,0.0,121.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3631,93,SULAWESI_TENGGARA,02-06-2020,0.0,244.0,0.0,4.0,3.0,124.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3632,94,SULAWESI_TENGGARA,03-06-2020,7.0,251.0,0.0,4.0,7.0,131.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3633,95,SULAWESI_TENGGARA,04-06-2020,1.0,252.0,1.0,5.0,0.0,131.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3634,96,SULAWESI_TENGGARA,05-06-2020,5.0,257.0,0.0,5.0,10.0,141.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3635,97,SULAWESI_TENGGARA,06-06-2020,0.0,257.0,0.0,5.0,3.0,144.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3636,98,SULAWESI_TENGGARA,07-06-2020,2.0,259.0,0.0,5.0,10.0,154.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3637,99,SULAWESI_TENGGARA,08-06-2020,0.0,259.0,0.0,5.0,1.0,155.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
